episode,shifted_humans,shifted_avs,machine_ratio
3210,362,434,0.7230142566191446
3220,166,None,0.725050916496945
3230,None,100,0.7230142566191446
3240,106 254 468,None,0.7291242362525459
3250,478 230,None,0.7331975560081466
3260,110 264,None,0.7372708757637475
3270,None,None,0.7372708757637475
3280,148 163,392,0.7393075356415478
3290,4 199,None,0.7433808553971487
3300,None,231,0.7413441955193483
3310,43 211 292,357,0.745417515274949
3320,368,None,0.7474541751527495
3330,158,None,0.7494908350305499
3340,None,None,0.7494908350305499
3350,102 331 489 92,209,0.7556008146639511
3360,175,None,0.7576374745417516
3370,415,None,0.7596741344195519
3380,413,None,0.7617107942973523
3390,37 80 83 172,None,0.769857433808554
3400,194,None,0.7718940936863544
3410,None,None,0.7718940936863544
3420,26,362,0.7718940936863544
3430,469,None,0.7739307535641547
3440,None,None,0.7739307535641547
3450,305,401 219,0.7718940936863544
3460,433 439,None,0.7759674134419552
3470,None,20,0.7739307535641547
3480,181 185,None,0.7780040733197556
3490,449,None,0.780040733197556
3500,None,None,0.780040733197556
3510,219,333,0.780040733197556
3520,231,4,0.780040733197556
3530,228 313,None,0.7841140529531568
3540,459,None,0.7861507128309573
3550,114 362,384,0.7881873727087576
3560,288,369,0.7881873727087576
3570,None,65,0.7861507128309573
3580,None,29,0.7841140529531568
3590,425,78 165,0.7820773930753564
3600,55 353 51,None,0.7881873727087576
3610,39 337 65,217,0.7922606924643585
3620,None,None,0.7922606924643585
3630,None,None,0.7922606924643585
3640,None,None,0.7922606924643585
3650,314 482 20,182,0.7963340122199593
3660,None,None,0.7963340122199593
3670,52,361 189,0.7942973523421588
3680,291,None,0.7963340122199593
3690,276,None,0.7983706720977597
3700,241,None,0.8004073319755601
3710,382,None,0.8024439918533605
3720,None,None,0.8024439918533605
3730,87 316,None,0.8065173116089613
3740,None,None,0.8065173116089613
3750,389,91,0.8065173116089613
3760,143 169 283,344,0.8105906313645621
3770,81,244,0.8105906313645621
3780,457 357,166,0.8126272912423625
3790,None,None,0.8126272912423625
3800,None,None,0.8126272912423625
3810,179,17,0.8126272912423625
3820,None,287,0.8105906313645621
3830,58,None,0.8126272912423625
3840,None,336,0.8105906313645621
3850,182,None,0.8126272912423625
3860,None,351 261,0.8085539714867617
3870,69 75,None,0.8126272912423625
3880,None,None,0.8126272912423625
3890,None,None,0.8126272912423625
3900,209,None,0.814663951120163
3910,392,None,0.8167006109979633
3920,280 390,None,0.8207739307535642
3930,153 386,None,0.824847250509165
3940,361 244,271,0.8268839103869654
3950,17,None,0.8289205702647657
3960,470,None,0.8309572301425662
3970,299,197,0.8309572301425662
3980,None,None,0.8309572301425662
3990,None,None,0.8309572301425662
