episode,shifted_humans,shifted_avs,machine_ratio
3700,None,19,0.790224032586558
3710,311 188,None,0.7942973523421588
3720,131 136,None,0.7983706720977597
3730,368,None,0.8004073319755601
3740,455,None,0.8024439918533605
3750,None,None,0.8024439918533605
3760,None,66,0.8004073319755601
3770,None,79,0.7983706720977597
3780,357 392,None,0.8024439918533605
3790,409,None,0.8044806517311609
3800,242,None,0.8065173116089613
3810,234 262,None,0.8105906313645621
3820,None,449,0.8085539714867617
3830,284 449,None,0.8126272912423625
3840,None,40,0.8105906313645621
3850,None,None,0.8105906313645621
3860,256,None,0.8126272912423625
3870,None,None,0.8126272912423625
3880,3,None,0.814663951120163
3890,472,None,0.8167006109979633
3900,None,20,0.814663951120163
3910,None,57,0.8126272912423625
3920,None,289,0.8105906313645621
3930,None,None,0.8105906313645621
3940,29 227 166,None,0.8167006109979633
3950,360 462 289,None,0.8228105906313645
3960,None,None,0.8228105906313645
3970,None,338,0.8207739307535642
3980,None,None,0.8207739307535642
3990,None,156,0.8187372708757638
