episode,shifted_humans,shifted_avs,machine_ratio
2620,70 189 231 288 436 482,None,0.5560081466395111
2630,340 376,None,0.560081466395112
2640,250,None,0.5621181262729125
2650,None,None,0.5621181262729125
2660,116 199 237,None,0.5682281059063137
2670,120 127 400,None,0.5743380855397149
2680,171 405 438,74,0.5784114052953157
2690,3 12 53,119,0.5824847250509165
2700,34 83 227 447,None,0.5906313645621182
2710,90 79,None,0.594704684317719
2720,335 472,None,0.5987780040733197
2730,None,None,0.5987780040733197
2740,0 54 205,None,0.604887983706721
2750,238 390,211,0.6069246435845214
2760,67 187,81,0.6089613034623218
2770,311 345,174,0.6109979633401222
2780,173 252 271 290 298 350,None,0.6232179226069247
2790,94 101 314 452,462,0.6293279022403259
2800,153,None,0.6313645621181263
2810,47 61,None,0.6354378818737271
2820,277,None,0.6374745417515275
2830,None,None,0.6374745417515275
2840,165,None,0.639511201629328
2850,211,63,0.639511201629328
2860,381,None,0.6415478615071283
2870,219 236 342 404 434,None,0.6517311608961304
2880,160 257 369,None,0.6578411405295316
2890,81,None,0.659877800407332
2900,25 446,None,0.6639511201629328
2910,162,None,0.6659877800407332
2920,107 318 433 284,None,0.6741344195519349
2930,177,None,0.6761710794297352
2940,4 224 249,61,0.6802443991853361
2950,10,None,0.6822810590631364
2960,458,None,0.6843177189409368
2970,None,446,0.6822810590631364
2980,91 448,None,0.6863543788187373
2990,169,154,0.6863543788187373
3000,99 166 454 344,294,0.6924643584521385
3010,80,248,0.6924643584521385
3020,220 343,None,0.6965376782077393
3030,None,None,0.6965376782077393
3040,391 416 488,200,0.7006109979633401
3050,159 61,None,0.7046843177189409
3060,152 456,212,0.7067209775967414
3070,48 411,319,0.7087576374745418
3080,None,None,0.7087576374745418
3090,470,None,0.7107942973523421
3100,None,None,0.7107942973523421
3110,121 401,50 427,0.7107942973523421
3120,None,None,0.7107942973523421
3130,None,None,0.7107942973523421
3140,195 462,None,0.714867617107943
3150,186,None,0.7169042769857433
3160,243 407,None,0.7209775967413442
3170,7,333 377,0.7189409368635438
3180,168 264 63,None,0.725050916496945
3190,356,None,0.7270875763747454
3200,58 184,None,0.7311608961303462
3210,315,203,0.7311608961303462
3220,33,None,0.7331975560081466
3230,42 154 294,382 93,0.7352342158859471
3240,451,None,0.7372708757637475
3250,None,None,0.7372708757637475
3260,None,None,0.7372708757637475
3270,2 23,None,0.7413441955193483
3280,None,363,0.7393075356415478
3290,None,None,0.7393075356415478
3300,143 255 368,None,0.745417515274949
3310,480,None,0.7474541751527495
3320,337,None,0.7494908350305499
3330,207 399,None,0.7535641547861507
3340,105,None,0.7556008146639511
3350,None,None,0.7556008146639511
3360,179 214 305 247,19,0.7617107942973523
3370,102 129,None,0.7657841140529531
3380,5 363,None,0.769857433808554
3390,None,None,0.769857433808554
3400,398,None,0.7718940936863544
3410,185 13,None,0.7759674134419552
3420,485,None,0.7780040733197556
3430,None,136 340,0.7739307535641547
3440,307 212,None,0.7780040733197556
3450,260 446,None,0.7820773930753564
3460,359 427,75,0.7841140529531568
3470,None,215 289 23,0.7780040733197556
3480,437,None,0.780040733197556
3490,292,220,0.780040733197556
3500,403,466 320,0.7780040733197556
3510,136 320,None,0.7820773930753564
3520,None,None,0.7820773930753564
3530,228,237,0.7820773930753564
3540,None,None,0.7820773930753564
3550,313,None,0.7841140529531568
3560,None,None,0.7841140529531568
3570,69,None,0.7861507128309573
3580,97 170 174,None,0.7922606924643585
3590,74 93,435,0.7942973523421588
3600,215,None,0.7963340122199593
3610,479,None,0.7983706720977597
3620,None,None,0.7983706720977597
3630,26 469,None,0.8024439918533605
3640,None,365 231,0.7983706720977597
3650,None,451,0.7963340122199593
3660,431,407,0.7963340122199593
3670,435,None,0.7983706720977597
3680,420,None,0.8004073319755601
3690,130 137,104,0.8024439918533605
3700,None,18 301,0.7983706720977597
3710,241,None,0.8004073319755601
3720,None,None,0.8004073319755601
3730,None,None,0.8004073319755601
3740,326,None,0.8024439918533605
3750,245,487 21,0.8004073319755601
3760,124 132,None,0.8044806517311609
3770,None,None,0.8044806517311609
3780,197 377,None,0.8085539714867617
3790,None,None,0.8085539714867617
3800,455,None,0.8105906313645621
3810,27,None,0.8126272912423625
3820,382,13,0.8126272912423625
3830,None,None,0.8126272912423625
3840,None,182,0.8105906313645621
3850,204,197,0.8105906313645621
3860,None,None,0.8105906313645621
3870,None,None,0.8105906313645621
3880,410,None,0.8126272912423625
3890,389 487,None,0.8167006109979633
3900,167,None,0.8187372708757638
3910,59 88,None,0.8228105906313645
3920,430,None,0.824847250509165
3930,135 142 361,None,0.8309572301425662
3940,None,188,0.8289205702647657
3950,None,None,0.8289205702647657
3960,None,None,0.8289205702647657
3970,8 183 206,115,0.8329938900203666
3980,386,None,0.835030549898167
3990,13,None,0.8370672097759674
