episode,shifted_humans,shifted_avs,machine_ratio
2650,372 104,None,0.560081466395112
2660,210 221 325,None,0.5661914460285132
2670,132 135 447 213,None,0.5743380855397149
2680,1 8 222 346,None,0.5824847250509165
2690,42 288 442,None,0.5885947046843177
2700,399 477,None,0.5926680244399185
2710,187 481 460,None,0.5987780040733197
2720,433,None,0.6008146639511202
2730,30 98 413 432,71,0.6069246435845214
2740,307 345 347,None,0.6130346232179226
2750,114 262 383 416,None,0.6211812627291242
2760,7 10,None,0.6252545824847251
2770,34,234,0.6252545824847251
2780,168 386,269,0.6272912423625254
2790,59,None,0.6293279022403259
2800,223 355,None,0.6334012219959266
2810,209,None,0.6354378818737271
2820,77,None,0.6374745417515275
2830,4 88 105 204 261 276 320,None,0.6517311608961304
2840,152 258 292 354,None,0.659877800407332
2850,456,None,0.6619144602851323
2860,26,119,0.6619144602851323
2870,None,None,0.6619144602851323
2880,89 479,111,0.6639511201629328
2890,None,None,0.6639511201629328
2900,233,None,0.6659877800407332
2910,162 350 423 100,417 290,0.670061099796334
2920,142 437,None,0.6741344195519349
2930,None,None,0.6741344195519349
2940,102,None,0.6761710794297352
2950,159 301 420,91,0.6802443991853361
2960,29 475 250,443,0.6843177189409368
2970,170,78,0.6843177189409368
2980,299 324 333,258,0.6883910386965377
2990,334 376,339,0.6904276985743381
3000,286 451,None,0.6945010183299389
3010,281 449,None,0.6985743380855397
3020,32,230 204,0.6965376782077393
3030,None,None,0.6965376782077393
3040,127 220 294 106,None,0.7046843177189409
3050,239 446,None,0.7087576374745418
3060,None,None,0.7087576374745418
3070,None,None,0.7087576374745418
3080,95 110 273 448 119,190,0.7169042769857433
3090,38 283 367 385 482 111,None,0.7291242362525459
3100,None,363 265,0.725050916496945
3110,None,None,0.725050916496945
3120,181 192 291,None,0.7311608961303462
3130,248,None,0.7331975560081466
3140,313,186 415,0.7311608961303462
3150,None,None,0.7311608961303462
3160,64 391 398,None,0.7372708757637475
3170,327 335,None,0.7413441955193483
3180,None,233,0.7393075356415478
3190,179,None,0.7413441955193483
3200,None,None,0.7413441955193483
3210,49 237 245,None,0.7474541751527495
3220,0,None,0.7494908350305499
3230,136 465,None,0.7535641547861507
3240,108 269,283,0.7556008146639511
3250,None,13 185,0.7515274949083504
3260,415,None,0.7535641547861507
3270,169 211 476,437,0.7576374745417516
3280,None,479,0.7556008146639511
3290,139,None,0.7576374745417516
3300,282 417,None,0.7617107942973523
3310,36 113,477,0.7637474541751528
3320,314,None,0.7657841140529531
3330,326 258,None,0.769857433808554
3340,371,None,0.7718940936863544
3350,None,414 262,0.7678207739307535
3360,290,157,0.7678207739307535
3370,None,238,0.7657841140529531
3380,340 405,None,0.769857433808554
3390,79 409 487,74 208,0.7718940936863544
3400,None,None,0.7718940936863544
3410,389 166,None,0.7759674134419552
3420,None,226,0.7739307535641547
3430,157,None,0.7759674134419552
3440,None,None,0.7759674134419552
3450,265,None,0.7780040733197556
3460,None,373,0.7759674134419552
3470,None,None,0.7759674134419552
3480,339 204,129,0.7780040733197556
3490,208,100 451,0.7759674134419552
3500,None,None,0.7759674134419552
3510,None,251,0.7739307535641547
3520,259,None,0.7759674134419552
3530,None,None,0.7759674134419552
3540,109 344,389,0.7780040733197556
3550,443 100,65,0.780040733197556
3560,48,454 291,0.7780040733197556
3570,184,None,0.780040733197556
3580,160 203 457,None,0.7861507128309573
3590,None,217,0.7841140529531568
3600,377,424 325,0.7820773930753564
3610,298 129,240,0.7841140529531568
3620,338,None,0.7861507128309573
3630,304,None,0.7881873727087576
3640,52,None,0.790224032586558
3650,177 264,None,0.7942973523421588
3660,69 343 217,None,0.8004073319755601
3670,78,None,0.8024439918533605
3680,191,68,0.8024439918533605
3690,None,245 282,0.7983706720977597
3700,161,None,0.8004073319755601
3710,None,369,0.7983706720977597
3720,None,260,0.7963340122199593
3730,363,485,0.7963340122199593
3740,None,151,0.7942973523421588
3750,464 11,187,0.7963340122199593
3760,214 216,None,0.8004073319755601
3770,254,None,0.8024439918533605
3780,None,257 162,0.7983706720977597
3790,None,423,0.7963340122199593
3800,44,368,0.7963340122199593
3810,None,75 52,0.7922606924643585
3820,None,None,0.7922606924643585
3830,None,None,0.7922606924643585
3840,322 421,None,0.7963340122199593
3850,62,None,0.7983706720977597
3860,380,288,0.7983706720977597
3870,None,108,0.7963340122199593
3880,451 288,None,0.8004073319755601
3890,None,None,0.8004073319755601
3900,424 187,None,0.8044806517311609
3910,251,None,0.8065173116089613
3920,None,None,0.8065173116089613
3930,None,None,0.8065173116089613
3940,None,None,0.8065173116089613
3950,194 330,None,0.8105906313645621
3960,233,None,0.8126272912423625
3970,275,409,0.8126272912423625
3980,None,None,0.8126272912423625
3990,None,62,0.8105906313645621
