episode,shifted_humans,shifted_avs,machine_ratio
3350,295,216,0.714867617107943
3360,None,None,0.714867617107943
3370,25 63 433,66 9 374,0.714867617107943
3380,None,449,0.7128309572301426
3390,198,None,0.714867617107943
3400,157,None,0.7169042769857433
3410,454 252,None,0.7209775967413442
3420,153 231,None,0.725050916496945
3430,373,4 211,0.7230142566191446
3440,351,261,0.7230142566191446
3450,5,None,0.725050916496945
3460,264,338,0.725050916496945
3470,226 356 394 463 266,None,0.7352342158859471
3480,276 446,None,0.7393075356415478
3490,261,None,0.7413441955193483
3500,82,410,0.7413441955193483
3510,121 204 296 339,250,0.7474541751527495
3520,137,203,0.7474541751527495
3530,None,None,0.7474541751527495
3540,None,None,0.7474541751527495
3550,None,389 360,0.7433808553971487
3560,105 326 387 81,None,0.7515274949083504
3570,143 362,None,0.7556008146639511
3580,None,74 118,0.7515274949083504
3590,377,None,0.7535641547861507
3600,62 9,177,0.7556008146639511
3610,None,None,0.7556008146639511
3620,None,None,0.7556008146639511
3630,435 452,None,0.7596741344195519
3640,32 321,None,0.7637474541751528
3650,None,55,0.7617107942973523
3660,45 360 177,None,0.7678207739307535
3670,407,None,0.769857433808554
3680,297,394,0.769857433808554
3690,211,122,0.769857433808554
3700,299,355 147 76,0.7657841140529531
3710,152 250,None,0.769857433808554
3720,249 96 122,134,0.7739307535641547
3730,165,None,0.7759674134419552
3740,57,199,0.7759674134419552
3750,130 199,None,0.780040733197556
3760,None,None,0.780040733197556
3770,254,None,0.7820773930753564
3780,195,None,0.7841140529531568
3790,60,None,0.7861507128309573
3800,49 386,None,0.790224032586558
3810,None,None,0.790224032586558
3820,422,None,0.7922606924643585
3830,470,None,0.7942973523421588
3840,None,None,0.7942973523421588
3850,192 271 346 203,None,0.8024439918533605
3860,243 394,33,0.8044806517311609
3870,316,None,0.8065173116089613
3880,23,None,0.8085539714867617
3890,338,None,0.8105906313645621
3900,335,None,0.8126272912423625
3910,174,None,0.814663951120163
3920,58 235 66,None,0.8207739307535642
3930,None,None,0.8207739307535642
3940,None,None,0.8207739307535642
3950,389,None,0.8228105906313645
3960,357,223,0.8228105906313645
3970,207,459,0.8228105906313645
3980,None,None,0.8228105906313645
3990,None,213 280,0.8187372708757638
