episode,shifted_humans,shifted_avs,machine_ratio
1200,241,None,0.6802443991853361
1210,60 448 451 46,None,0.6883910386965377
1220,88 223,None,0.6924643584521385
1230,90 424,None,0.6965376782077393
1240,92 336 434 482 74,443 345,0.7026476578411406
1250,None,None,0.7026476578411406
1260,228 409,None,0.7067209775967414
1270,422 254,None,0.7107942973523421
1280,17,None,0.7128309572301426
1290,119,None,0.714867617107943
1300,26 347,None,0.7189409368635438
1310,268,None,0.7209775967413442
1320,278,None,0.7230142566191446
1330,239,None,0.725050916496945
1340,None,None,0.725050916496945
1350,315,290,0.725050916496945
1360,264,None,0.7270875763747454
1370,None,None,0.7270875763747454
1380,458 256,None,0.7311608961303462
1390,281,None,0.7331975560081466
1400,89 121 490,None,0.7393075356415478
1410,131 163 337,161 179,0.7413441955193483
1420,137,None,0.7433808553971487
1430,None,None,0.7433808553971487
1440,None,None,0.7433808553971487
1450,44 98,None,0.7474541751527495
1460,None,348,0.745417515274949
1470,149 342,None,0.7494908350305499
1480,157 283,None,0.7535641547861507
1490,None,248,0.7515274949083504
1500,None,None,0.7515274949083504
1510,7 29,None,0.7556008146639511
1520,257 410,None,0.7596741344195519
1530,273,None,0.7617107942973523
1540,None,None,0.7617107942973523
1550,183 279,None,0.7657841140529531
1560,None,None,0.7657841140529531
1570,None,None,0.7657841140529531
1580,65 152 387,None,0.7718940936863544
1590,77,None,0.7739307535641547
1600,43,298,0.7739307535641547
1610,115,None,0.7759674134419552
1620,110 379,None,0.780040733197556
1630,186 365,89,0.7820773930753564
1640,303 397,201,0.7841140529531568
1650,298,None,0.7861507128309573
1660,None,None,0.7861507128309573
1670,None,52,0.7841140529531568
1680,255 263 391 200,68,0.790224032586558
1690,324 356,None,0.7942973523421588
1700,94,None,0.7963340122199593
1710,None,None,0.7963340122199593
1720,36,None,0.7983706720977597
1730,None,154,0.7963340122199593
1740,415,None,0.7983706720977597
1750,None,None,0.7983706720977597
1760,None,376,0.7963340122199593
1770,168 197,None,0.8004073319755601
1780,162,None,0.8024439918533605
1790,None,21,0.8004073319755601
1800,372,None,0.8024439918533605
1810,None,None,0.8024439918533605
1820,None,None,0.8024439918533605
1830,None,None,0.8024439918533605
1840,0,211,0.8024439918533605
1850,None,None,0.8024439918533605
1860,None,None,0.8024439918533605
1870,414,None,0.8044806517311609
1880,None,None,0.8044806517311609
1890,450,None,0.8065173116089613
1900,206 271,None,0.8105906313645621
1910,23 161,None,0.814663951120163
1920,None,None,0.814663951120163
1930,None,None,0.814663951120163
1940,455,284 266,0.8126272912423625
1950,57 201,None,0.8167006109979633
1960,None,None,0.8167006109979633
1970,None,None,0.8167006109979633
1980,None,None,0.8167006109979633
1990,218,448,0.8167006109979633
2000,288 348,None,0.8207739307535642
2010,395,None,0.8228105906313645
2020,None,None,0.8228105906313645
2030,64 432,347,0.824847250509165
2040,None,None,0.824847250509165
2050,245,None,0.8268839103869654
2060,246 68,152,0.8289205702647657
2070,361,None,0.8309572301425662
2080,None,None,0.8309572301425662
2090,3,None,0.8329938900203666
2100,216 266,171,0.835030549898167
2110,28 376,None,0.8391038696537678
2120,None,None,0.8391038696537678
2130,252,None,0.8411405295315683
2140,179,67,0.8411405295315683
2150,34 56,436,0.8431771894093686
2160,329,81,0.8431771894093686
2170,487 436,376,0.845213849287169
2180,294,41 78,0.8431771894093686
2190,169 130,None,0.8472505091649695
